ListingKey,ListingNumber,ListingCreationDate,CreditGrade,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,GroupKey,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanKey,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MemberKey,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors
9E343475241011787349E46,446335,2010-02-10 15:08:37.007000000,,36,Chargedoff,2010-08-19,0.12745,0.092,0.082,0.0608,0.021,0.0608,6.0,A,9.0,1,WA,Other,Retired,25.0,False,False,,2010-02-10 14:52:01,740.0,759.0,1996-07-31 00:00:00,6.0,6.0,20.0,6,261.0,1.0,2.0,1.0,45.0,0.0,0.0,0.0,7270.0,0.07,73676.0,18.0,0.94,1.0,2.79,"$1-24,999",True,58.333332999999996,40CB3579924662951127741,,,,,,,,,1421,6.0,49,40904,1000,2010-02-19 00:00:00,Q1 2010,91D93476412203421FDFF74,31.89,31.89,24.83,7.06,-0.77,0.0,975.17,975.17,0.0,1.0,0,0,0.0,29
7EF13392574413892BA3D78,159030,2007-06-27 06:07:44.673000000,C,36,Completed,2010-07-19,0.28269,0.275,0.26,,,,,,,0,GA,Sales - Retail,Full-time,37.0,False,True,4707336438924330015F446,2007-06-12 08:58:37.380000000,660.0,679.0,1984-06-01 00:00:00,11.0,10.0,18.0,10,541.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,17053.0,0.62,9604.0,15.0,0.86,2.0,10.01,"$1-24,999",False,0.083333,C6DB3392512615675447CEC,,,,,,,,,0,,80,16667,8100,2007-07-05 00:00:00,Q3 2007,58DB33893748921633AC9B6,320.83,11931.9,8099.96,3831.94,-141.91,0.0,0.0,0.0,0.0,1.0,0,0,0.0,56
5BB633982112627738EF19D,187112,2007-08-14 13:01:57.240000000,AA,36,Completed,2009-03-20,0.08634,0.0795,0.0745,,,,,,,0,HI,Accountant/CPA,Full-time,96.0,True,True,E37B3365357900652F8BF9E,2007-08-04 11:51:00.723000000,840.0,859.0,1975-09-29 00:00:00,19.0,15.0,37.0,12,194.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,9212.0,0.03,110173.0,36.0,0.97,1.0,10.01,"$1-24,999",False,0.083333,047B3398864845018EE2EA3,,,,,,,,,0,,79,18405,25000,2007-08-28 00:00:00,Q3 2007,CDCA3393483359157C4206A,782.83,27102.12,25000.0,2102.12,-132.22,0.0,0.0,0.0,0.0,1.0,8,8,12022.32,172
34823375623756103DE84F5,66325,2006-11-26 12:12:17.403000000,D,36,Completed,2007-11-08,0.19228,0.185,0.18,,,,,,,0,,Other,Not available,,True,True,C16A3367521471073E4169B,2006-11-14 08:43:49.620000000,600.0,619.0,1984-03-01 00:00:00,,,38.0,4,455.0,6.0,13.0,1.0,,8.0,2.0,,,,,,,,2.2,Not displayed,True,833.333333,241733758132484364F9FE7,,,,,,,,,0,,87,5473,3000,2006-12-13 00:00:00,Q4 2006,92EE337116448808882BFFF,109.21,3332.93,3000.0,332.93,-8.99,0.0,0.0,0.0,0.0,1.0,0,0,0.0,59
34B13559478661821DF7A34,654260,2012-10-15 12:28:39.273000000,,36,Completed,2012-12-06,0.35796999999999995,0.3177,0.3077,0.2799,0.1625,0.1174,1.0,HR,3.0,7,CO,Other,Employed,36.0,False,False,,2012-10-15 12:28:37,700.0,719.0,2009-12-17 00:00:00,13.0,11.0,18.0,11,109.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,493.0,0.13,3257.0,17.0,1.0,3.0,6.51,"$1-24,999",True,100.0,84803663450720506D9A5CC,,,,,,,,,0,,17,76484,4000,2012-10-18 00:00:00,Q4 2012,199F35595657073701B551D,173.71,4165.18,4000.0,165.18,-5.2,0.0,0.0,0.0,0.0,1.0,0,0,0.0,47
FE7335296367930946D46AB,535035,2011-10-23 18:59:38.303000000,,36,Chargedoff,2012-03-29,0.35131999999999997,0.3149,0.3049,0.2909,0.147,0.1439,2.0,E,4.0,7,TX,Other,Other,240.0,False,False,,2011-10-23 18:59:34,780.0,799.0,1974-12-26 00:00:00,1.0,1.0,6.0,1,15.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,634.0,0.04,14366.0,5.0,1.0,0.0,2.05,"$1-24,999",True,91.666667,0D7336337570524274F19F2,,,,,,,,,833,6.0,29,55246,4000,2011-10-28 00:00:00,Q4 2011,FA4435298601833713EDAB8,173.09,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,0.0,1.0,0,0,0.0,41
65B4358446862788846A19F,840365,2013-07-15 20:57:36.560000000,,36,Current,,0.34045,0.3006,0.2906,0.2643,0.1475,0.1168,2.0,E,7.0,1,IL,Nurse (RN),Employed,73.0,True,False,,2013-08-01 13:47:57,760.0,779.0,1992-10-28 00:00:00,22.0,22.0,56.0,21,909.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26799.0,0.45,30607.0,54.0,0.92,0.0,10.01,"$1-24,999",True,3.416667,C6893690618758302101FA2,,,,,,,,,0,,7,98927,4000,2013-08-14 00:00:00,Q3 2013,07AC358468332771315783F,169.94,1001.2458,424.22,577.0258,-19.31,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1
D8AB3383994808233D3E8FF,105381,2007-03-01 22:40:50.060000000,E,36,Chargedoff,2008-10-12,0.19462000000000002,0.18,0.16,,,,,,,0,,Student - College Graduate Student,Not employed,17.0,False,True,FEF83377364176536637E50,2007-02-22 07:42:02.687000000,560.0,579.0,2001-05-22 00:00:00,8.0,7.0,18.0,7,441.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,15243.0,0.92,1397.0,9.0,1.0,4.0,10.01,Not employed,False,0.083333,0674338405079360497616F,,,,,,,,,2096,19.0,84,8460,1300,2007-03-13 00:00:00,Q1 2007,1DD23381247838281809915,47.0,644.95,408.02,236.93,-13.05,0.0,892.0,891.98,0.0,1.0,0,0,0.0,23
FF193405140731433741621,228510,2007-11-08 13:02:30.503000000,B,36,Chargedoff,2009-12-15,0.1963,0.189,0.179,,,,,,,0,CA,Sales - Commission,Self-employed,17.0,True,False,,2007-10-27 12:59:36.833000000,700.0,719.0,1992-07-14 00:00:00,11.0,9.0,18.0,6,823.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,133269.0,0.78,36717.0,14.0,0.8,0.0,10.01,"$1-24,999",True,0.083333,A3D0340481514436909C223,,,,,,,,,1669,25.0,76,21621,25000,2007-11-14 00:00:00,Q4 2007,E75D33992119781817D8626,915.14,18212.8,11745.62,6467.18,-303.65,-311.15,13254.38,13254.38,0.0,1.0,0,0,0.0,476
CA0F33852566232514139D1,117485,2007-03-31 08:10:01.177000000,A,36,Completed,2008-05-30,0.12188,0.1149,0.1099,,,,,,,0,TX,Other,Self-employed,47.0,True,False,,2007-03-26 18:57:59.160000000,740.0,759.0,1991-11-21 00:00:00,10.0,9.0,28.0,9,455.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,23790.0,0.32,48610.0,26.0,1.0,1.0,10.01,"$1-24,999",False,0.083333,3F193387335317667319106,,,,,,,,,0,,83,13002,7000,2007-04-18 00:00:00,Q2 2007,FAF7338493557510042EDF8,230.8,7711.96,7000.0,711.96,-30.98,0.0,0.0,0.0,0.0,1.0,1,1,51.2,155
695B338407517117485C060,112266,2007-03-17 09:42:33.810000000,D,36,Defaulted,2008-01-25,0.15907000000000002,0.149,0.139,,,,,,,0,FL,Other,Full-time,151.0,True,True,783C3371218786870A73D20,2007-03-06 17:39:34.077000000,600.0,619.0,1988-06-01 00:00:00,22.0,19.0,101.0,13,2153.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,124659.0,0.9,12693.0,83.0,1.0,5.0,10.01,"$1-24,999",False,0.083333,2E1E3383714669867957A36,,,,,,,,,458,10.0,84,8914,1775,2007-03-26 00:00:00,Q1 2007,592833821798511915DE6D5,61.44,307.2,201.3,105.9,-7.11,0.0,1573.69,1573.7,0.0,1.0,0,0,0.0,61
695D3390617866644D143A1,147911,2007-06-06 15:23:13.817000000,B,36,Completed,2007-08-07,0.29274,0.285,0.26,,,,,,,0,CA,Other,Full-time,53.0,True,True,9BBE337094173775621CD34,2007-05-25 13:14:01.170000000,680.0,699.0,1995-12-11 00:00:00,21.0,18.0,31.0,17,218.0,8.0,25.0,0.0,0.0,0.0,1.0,0.0,3669.0,0.2,13052.0,30.0,0.96,1.0,10.01,"$1-24,999",False,0.0,93EB33919469812291D4D50,,,,,,,,,0,,81,15854,7500,2007-06-11 00:00:00,Q2 2007,9B4C33910242409617B06CA,312.26,7813.5,7500.0,313.5,-11.61,0.0,0.0,0.0,0.0,1.0,0,0,0.0,67
696633767363291541EEFDA,78611,2006-12-27 16:17:46.840000000,D,36,Completed,2009-12-29,0.17722000000000002,0.17,0.165,,,,,,,0,CA,,,,False,False,,2006-12-27 16:15:44.717000000,620.0,639.0,1989-10-26 00:00:00,,,27.0,6,560.0,8.0,20.0,0.0,,0.0,0.0,,,,,,,,10.01,Not displayed,False,0.083333,D70833767533260195B3340,,,,,,,,,0,,87,6007,20000,2006-12-29 00:00:00,Q4 2006,AB503364715766274513FEA,706.54,25676.31,20000.0,5676.31,-166.95,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2
B7D7351523000904264D585,506427,2011-05-12 05:57:46.620000000,,36,Completed,2012-04-06,0.2951,0.2599,0.2499,0.2437,0.112,0.1317,3.0,D,6.0,1,KY,Waiter/Waitress,Employed,24.0,False,False,,2011-05-12 05:57:40,680.0,699.0,2004-10-22 00:00:00,8.0,6.0,12.0,5,79.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1054.0,0.24,1327.0,12.0,0.91,2.0,3.71,"$1-24,999",True,133.333333,D1B83618955256382F2CA95,,,,,,,,,0,,34,49404,4000,2011-05-17 00:00:00,Q2 2011,8D6A3514939536030C23D46,161.14,4836.41,4000.0,836.41,-32.18,0.0,0.0,0.0,0.0,1.0,0,0,0.0,18
A1AA3386271069013F28351,122168,2007-04-11 13:26:47.193000000,E,36,Completed,2009-01-07,0.2148,0.2,0.19,,,,,,,0,CO,Other,Part-time,24.0,False,True,FB7E337608795605823EDCF,2007-04-11 11:37:03.947000000,580.0,599.0,2002-11-27 00:00:00,11.0,10.0,21.0,9,292.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,9178.0,0.85,1307.0,12.0,1.0,2.0,10.01,"$1-24,999",True,62.5,5CC9338627797225655F175,,,,,,,,,0,,83,13114,6000,2007-04-20 00:00:00,Q2 2007,BF6C33819617363636CEC5E,222.98,7605.72,6000.0,1605.72,-80.29,0.0,0.0,0.0,0.0,1.0,0,0,0.0,54
BA26353933197543675E825,557196,2012-02-08 20:37:32.703000000,,36,Completed,2014-01-08,0.35796999999999995,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,5.0,19,CA,Sales - Commission,Employed,8.0,False,False,,2012-02-08 20:37:28,700.0,719.0,1990-08-10 00:00:00,6.0,5.0,8.0,5,302.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,11603.0,0.46,13049.0,6.0,1.0,1.0,2.59,"$1-24,999",True,183.333333,537C364220769075808EBA3,,,,,,,,,0,,25,60328,4000,2012-02-14 00:00:00,Q1 2012,4889353948576934103EECD,173.71,5819.47,4000.0,1819.47,-57.28,0.0,0.0,0.0,0.0,1.0,0,0,0.0,95
B82E3577732207264D67926,774560,2013-05-10 07:44:18.873000000,,36,Current,,0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1.0,HR,3.0,19,AL,Other,Other,14.0,True,False,,2013-05-10 07:43:57,660.0,679.0,1998-08-18 00:00:00,6.0,6.0,23.0,4,446.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12618.0,1.0,73.0,19.0,1.0,0.0,5.67,"$1-24,999",True,116.66666699999999,AB7436822527620302021A1,1.0,14.0,14.0,0.0,0.0,2000.0,1435.78,-2.0,0,,10,90490,3000,2013-05-15 00:00:00,Q2 2013,84D2354086269482294961E,129.57,1166.13,506.3,659.83,-21.05,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1
F23A3390247558004BDAA42,146501,2007-06-04 09:37:22.373000000,D,36,Defaulted,2007-12-13,0.19991,0.1926,0.1826,,,,,,,0,CO,Retail Management,Self-employed,32.0,True,True,C80D337515684920818AB06,2007-06-04 09:30:12.240000000,600.0,619.0,1998-05-07 00:00:00,17.0,15.0,46.0,9,975.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,45529.0,0.85,7261.0,36.0,1.0,2.0,10.01,"$1-24,999",False,0.083333,65A2339236905687573ABFA,,,,,,,,,451,6.0,81,16028,10000,2007-06-14 00:00:00,Q2 2007,442A33716167677514215D6,367.88,367.88,209.58,158.3,-8.22,0.0,9790.42,9790.42,0.0,1.0,0,0,0.0,111
9B673535894026460013A5E,546506,2011-12-23 20:52:12.267000000,,36,Past Due (61-90 days),,0.35285,0.3127,0.3027,0.285,0.165,0.12,1.0,HR,2.0,1,FL,Other,Other,15.0,True,False,,2011-12-23 20:52:06,700.0,719.0,1992-05-15 00:00:00,10.0,9.0,47.0,7,2209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108717.0,0.95,5078.0,46.0,1.0,2.0,8.53,"$1-24,999",True,158.333333,E7433638983830326FDD655,,,,,,,,,72,,27,58043,2500,2011-12-28 00:00:00,Q4 2011,21373535296450070C335FD,107.88,2481.6,1220.88,1260.72,-38.89,-41.31,0.0,0.0,0.0,1.0,0,0,0.0,8
09013384973226118A39259,116921,2007-03-29 10:15:19.287000000,AA,36,Completed,2007-11-27,0.08139,0.07,0.065,,,,,,,0,FL,Homemaker,Full-time,89.0,True,True,FDB233849559610962FC479,2007-03-29 09:06:12.420000000,860.0,879.0,1996-08-13 00:00:00,10.0,6.0,22.0,6,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3055.0,0.07,38445.0,20.0,1.0,0.0,10.01,"$1-24,999",False,0.083333,69713386000937914832969,,,,,,,,,0,,83,12703,1500,2007-04-11 00:00:00,Q2 2007,BE78338573536712407BFDE,46.32,1523.82,1500.0,23.82,-1.7,0.0,0.0,0.0,0.0,1.0,0,0,0.0,14
A3A03384433277371BC776D,115300,2007-03-24 17:46:37.627000000,D,36,Completed,2010-04-02,0.20735,0.2,0.19,,,,,,,0,LA,Student - College Senior,Part-time,9.0,False,False,,2007-03-17 16:49:42.957000000,600.0,619.0,2002-10-08 00:00:00,8.0,7.0,18.0,8,390.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11904.0,0.9,1133.0,9.0,0.88,0.0,2.67,"$1-24,999",True,253.5,7DB63385071036811938CEA,,,,,,,,,0,,83,9541,7500,2007-04-02 00:00:00,Q2 2007,2AF73384190574683308268,270.79,10042.22,7500.0,2542.22,-127.11,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1
B31D3586843447244131FE8,864361,2013-08-08 07:55:44.337000000,,36,Current,,0.32538,0.2859,0.2759,0.2512,0.1375,0.1137,2.0,E,2.0,1,CA,Teacher,Employed,0.0,False,False,,2013-08-09 00:07:29,680.0,699.0,1994-08-10 00:00:00,5.0,5.0,20.0,2,533.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,16401.0,0.87,2399.0,17.0,0.88,1.0,2.21,"$1-24,999",True,583.333333,2FB436902593931043E05CA,,,,,,,,,0,,7,98981,4000,2013-08-15 00:00:00,Q3 2013,51C83587031324735D78B6F,166.73,997.2468,450.3,546.9468,-19.24,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1
230D3576546172376B0EE70,760871,2013-04-25 12:41:11.730000000,,36,Current,,0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1.0,HR,3.0,1,FL,Other,Other,183.0,False,False,,2013-04-25 12:41:09,680.0,699.0,1998-07-24 00:00:00,6.0,6.0,13.0,5,347.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,11599.0,0.72,3563.0,13.0,0.92,0.0,5.65,"$1-24,999",True,141.666667,A54836800627395275B5C72,,,,,,,,,0,,11,89010,4000,2013-04-30 00:00:00,Q2 2013,AF913576395501063FD10D9,172.76,1727.6,768.88,958.72,-30.6,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1
22F235239654407583D3554,522088,2011-08-17 12:11:14.407000000,,36,Chargedoff,2012-01-30,0.35643,0.3199,0.3099,0.2917,0.165,0.1267,1.0,HR,2.0,3,VA,Professional,Employed,252.0,True,False,,2011-08-17 12:11:09,760.0,779.0,1993-12-02 00:00:00,5.0,5.0,31.0,3,50.0,1.0,2.0,3.0,2849.0,14.0,2.0,1.0,3516.0,0.23,11484.0,23.0,0.76,0.0,10.01,"$1-24,999",True,5.4166669999999995,404C3627739316389745D8A,,,,,,,,,892,5.0,31,52909,4000,2011-08-31 00:00:00,Q3 2011,C2123523778327334876037,174.2,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,0.0,1.0,0,0,0.0,7
FC32350405065011720A4BD,490363,2011-01-11 20:44:15.820000000,,36,Completed,2013-09-25,0.33097,0.295,0.285,0.2778,0.108,0.1698,3.0,D,6.0,3,WI,Waiter/Waitress,Employed,54.0,False,False,,2011-01-11 20:44:07,720.0,739.0,2002-07-29 00:00:00,10.0,6.0,17.0,4,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1659.0,0.36,2338.0,16.0,1.0,0.0,10.01,"$1-24,999",True,83.333333,279A3610583579577B54093,,,,,,,,,0,,38,46714,6000,2011-01-25 00:00:00,Q1 2011,BE12350385509408369139B,253.07,8537.83,6000.0,2537.83,-86.02,0.0,0.0,0.0,0.0,1.0,0,0,0.0,115
5EAD33858536900560ED9C8,115570,2007-03-25 18:05:41.490000000,C,36,Completed,2010-03-23,0.20735,0.2,0.185,,,,,,,0,,Homemaker,Not employed,67.0,True,True,C80D337515684920818AB06,2007-03-22 05:13:00.627000000,660.0,679.0,1996-04-30 00:00:00,12.0,11.0,42.0,8,266.0,6.0,13.0,0.0,0.0,0.0,1.0,0.0,7027.0,0.77,1594.0,32.0,0.84,4.0,10.01,Not employed,False,0.083333,2725338638375907915C6F4,,,,,,,,,0,,83,12807,3500,2007-04-13 00:00:00,Q2 2007,BE203378901194328A3E0B0,8.6,4737.39,3524.12,1213.27,-61.45,0.0,0.0,0.0,0.0,1.0,0,0,0.0,38
5D69337627641155735A1F2,76479,2006-12-19 19:25:55.983000000,E,36,Completed,2007-09-14,0.29775999999999997,0.29,0.285,,,,,,,0,CA,Other,Not available,,False,False,,2006-12-19 16:19:04.807000000,580.0,599.0,2000-03-07 00:00:00,,,19.0,11,186.0,2.0,24.0,0.0,,0.0,0.0,,,,,,,,3.68,Not displayed,True,330.416667,A92F3377225466908923690,,,,,,,,,0,,87,5966,2625,2006-12-28 00:00:00,Q4 2006,E8F0337679357917910E4A1,110.0,3120.9,2625.0,495.9,-8.54,0.0,0.0,0.0,0.0,1.0,0,0,0.0,34
FF74356435254579528BA32,679251,2012-11-28 15:10:37.623000000,,36,Current,,0.35796999999999995,0.3177,0.3077,0.2799,0.1675,0.1124,1.0,HR,4.0,7,WA,Administrative Assistant,Employed,25.0,False,False,,2012-11-28 15:10:35,700.0,719.0,1987-11-15 00:00:00,11.0,8.0,24.0,9,439.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,10940.0,0.83,1143.0,22.0,1.0,1.0,10.01,"$1-24,999",True,2.916667,2E5C36685265621187EF0D3,,,,,,,,,0,,15,79472,2100,2012-12-17 00:00:00,Q4 2012,A353356470824576072637D,91.2,1276.8,592.62,684.18,-21.52,0.0,0.0,0.0,0.0,1.0,0,0,0.0,42
823E350152676783277D4F4,485978,2010-11-28 19:21:51.247000000,,36,Completed,2012-09-18,0.3628,0.322,0.312,0.1557,0.142,0.1557,2.0,E,5.0,6,OH,Professional,Employed,6.0,True,False,,2010-11-13 21:06:02,680.0,699.0,1993-02-01 00:00:00,7.0,7.0,25.0,4,497.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23156.0,0.96,739.0,23.0,1.0,0.0,2.1,"$1-24,999",True,602.416667,F8633606173320695485826,,,,,,,,,0,,39,45801,1500,2010-12-07 00:00:00,Q4 2010,7F973500182791691E9B627,65.5,2188.99,1500.0,688.99,-21.37,0.0,0.0,0.0,0.0,1.0,0,0,0.0,29
B5CA33872344904927E3EEA,121328,2007-04-09 20:23:23.800000000,C,36,Chargedoff,2009-06-20,0.1973,0.19,0.17,,,,,,,0,MD,Construction,Self-employed,15.0,True,True,9BBE337094173775621CD34,2007-04-04 14:36:31.463000000,660.0,679.0,1991-09-27 00:00:00,4.0,4.0,18.0,4,236.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,90944.0,0.98,1030.0,16.0,1.0,1.0,10.01,"$1-24,999",False,0.083333,87703387362657038095336,,,,,,,,,1845,27.0,83,13009,7000,2007-04-19 00:00:00,Q2 2007,9F26338479649858743B191,256.59,5293.54,3571.18,1722.36,-94.86,0.0,3428.83,3428.82,0.0,1.0,0,0,0.0,143
55BB3397828874541521A7E,188657,2007-08-17 07:37:45.697000000,B,36,Chargedoff,2008-03-27,0.29775999999999997,0.29,0.27,,,,,,,0,IL,Other,Full-time,28.0,True,True,223133764057631067F3FD8,2007-07-24 15:50:39.530000000,680.0,699.0,1973-07-01 00:00:00,20.0,19.0,39.0,19,1137.0,1.0,8.0,0.0,0.0,11.0,0.0,0.0,36336.0,0.88,2117.0,34.0,0.83,0.0,10.01,"$1-24,999",False,0.083333,BA3C33974165875952A5815,,,,,,,,,2295,7.0,79,18336,14196,2007-08-27 00:00:00,Q3 2007,92023391123981221C3E600,594.89,1166.26,507.61,658.65,-23.53,0.0,13688.39,13688.39,0.0,1.0,0,0,0.0,168
77243385298845846CAFC90,120369,2007-04-07 14:35:32.093000000,D,36,Completed,2007-06-28,0.20735,0.2,0.185,,,,,,,0,MI,Homemaker,Not employed,11.0,False,True,C80D337515684920818AB06,2007-03-28 09:48:40.907000000,620.0,639.0,2003-05-05 00:00:00,8.0,4.0,10.0,3,179.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7394.0,0.71,3179.0,10.0,1.0,1.0,10.01,Not employed,True,500.0,51163386961364953B3A723,,,,,,,,,0,,83,13079,4000,2007-04-19 00:00:00,Q2 2007,4A7E3383233463909755CB2,148.65,4147.42,4000.0,147.42,-7.57,0.0,0.0,0.0,0.0,1.0,0,0,0.0,25
BD9C3569325235922577CEF,699853,2013-01-14 15:48:38.483000000,,36,Completed,2013-10-08,0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1.0,HR,2.0,3,FL,Other,Other,19.0,False,False,,2013-01-14 15:48:32,660.0,679.0,1992-09-14 00:00:00,11.0,11.0,26.0,11,522.0,2.0,6.0,2.0,50.0,0.0,0.0,0.0,11295.0,0.24,30296.0,21.0,0.87,0.0,4.84,"$1-24,999",True,195.833333,094D36713837970096E68DE,,,,,,,,,0,,14,82392,4000,2013-01-23 00:00:00,Q1 2013,E00F3559312171356B73903,172.76,4824.63,4000.0,824.63,-26.31,0.0,0.0,0.0,0.0,1.0,0,0,0.0,76
A32B35430413314330D77FB,573739,2012-03-30 08:11:09.573000000,,36,Completed,2013-06-24,0.33973000000000003,0.2999,0.2899,0.2766,0.149,0.1276,2.0,E,3.0,1,KY,Waiter/Waitress,Employed,35.0,False,False,,2012-03-30 08:11:07,640.0,659.0,2004-10-22 00:00:00,10.0,10.0,17.0,9,279.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5719.0,0.63,3231.0,17.0,0.94,3.0,4.89,"$1-24,999",True,133.333333,B85D3647857072837C40984,1.0,10.0,10.0,0.0,0.0,4000.0,3179.73,-38.0,0,,23,63079,4000,2012-04-04 00:00:00,Q2 2012,8D6A3514939536030C23D46,169.78,5271.74,4000.0,1271.74,-42.41,0.0,0.0,0.0,0.0,1.0,0,0,0.0,72
A32F337295801726618470C,53464,2006-10-26 05:57:18.383000000,AA,36,Completed,2007-04-17,0.10692,0.1,0.095,,,,,,,0,,Other,Not available,,False,True,CC8D33653247904019A9059,2006-10-26 05:23:05.567000000,760.0,779.0,1989-03-01 00:00:00,,,37.0,6,889.0,1.0,3.0,0.0,,0.0,0.0,,,,,,,,10.01,Not displayed,True,142.5,0C723373878334264244675,,,,,,,,,0,,88,4622,6001,2006-11-13 00:00:00,Q4 2006,12323367466961583868E55,193.64,6095.55,6001.0,94.55,-4.71,0.0,0.0,0.0,0.0,1.0,0,0,0.0,151
58383389173325486277CD7,137813,2007-05-15 11:19:39.763000000,D,36,Defaulted,2007-11-19,0.2626,0.255,0.24,,,,,,,0,CA,Other,Self-employed,79.0,True,True,947733851075830065F8E54,2007-04-28 00:55:56.910000000,600.0,619.0,1994-09-01 00:00:00,20.0,19.0,37.0,10,2167.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,84888.0,0.97,1960.0,31.0,1.0,0.0,10.01,"$1-24,999",False,0.083333,C378339038983825355344C,,,,,,,,,2421,6.0,82,15169,6900,2007-05-21 00:00:00,Q2 2007,C8223380064272369E5143E,276.17,273.24,126.73,146.51,-5.86,0.0,6773.27,6773.27,0.0,1.0,1,1,50.0,70
0BB535597977449175A9D1D,645791,2012-09-26 17:44:16.897000000,,36,Current,,0.24758000000000002,0.2099,0.1999,0.1952,0.0849,0.1103,4.0,C,7.0,6,MT,Other,Other,541.0,False,False,,2012-09-26 17:44:15,740.0,759.0,1986-02-24 00:00:00,3.0,3.0,15.0,4,489.0,1.0,1.0,4.0,0.0,49.0,1.0,0.0,20993.0,0.33,41526.0,13.0,0.69,0.0,5.98,"$1-24,999",True,100.666667,FFE53661936846265F02644,,,,,,,,,0,,18,75418,3000,2012-09-28 00:00:00,Q3 2012,252C35587625777807169D4,113.01,2308.16,1650.13,658.03,-31.36,0.0,0.0,0.0,0.0,1.0,0,0,0.0,36
